asset_id,section_id,nearest_station_code
AST-6077,SEC-471,SIOB
AST-60770,SEC-306,BHET
AST-60771,SEC-143,CAP
AST-60772,SEC-433,PND
AST-60773,SEC-460,CLD
AST-60774,SEC-472,NS
AST-60775,SEC-421,KYN
AST-60776,SEC-213,NNGL
AST-60777,SEC-172,CTC
AST-60778,SEC-455,GALE
AST-60779,SEC-007,NYN
AST-6078,SEC-354,KIUL
AST-60780,SEC-019,KZE
AST-60781,SEC-472,ANVR
AST-60782,SEC-274,BSL
AST-60783,SEC-353,AGN
AST-60784,SEC-216,KUK
AST-60785,SEC-102,BHC
AST-60786,SEC-110,TN
AST-60787,SEC-202,PNME
AST-60788,SEC-480,BFT
AST-60789,SEC-396,KYN
AST-6079,SEC-047,NGN
AST-60790,SEC-150,LNL
AST-60791,SEC-255,KCJ
AST-60792,SEC-311,PMR
AST-60793,SEC-217,SC
AST-60794,SEC-404,BLK
AST-60795,SEC-168,MAO
AST-60796,SEC-388,MAS
AST-60797,SEC-334,BWN
AST-60798,SEC-395,HWH
AST-60799,SEC-335,KMT
AST-6080,SEC-367,DVD
AST-60800,SEC-017,DOA
AST-60801,SEC-050,KGM
AST-60802,SEC-337,MMR
AST-60803,SEC-136,ARA
AST-60804,SEC-331,TMV
AST-60805,SEC-184,MABD
AST-60806,SEC-265,SRR
AST-60807,SEC-434,NU
AST-60808,SEC-116,KGG
AST-60809,SEC-261,JID
AST-6081,SEC-315,DMM
AST-60810,SEC-444,CMNR
AST-60811,SEC-136,MLDT
AST-60812,SEC-014,DHO
AST-60813,SEC-063,KPG
AST-60814,SEC-333,FDB
AST-60815,SEC-055,DGR
AST-60816,SEC-330,UBL
AST-60817,SEC-090,PSA
AST-60818,SEC-375,BZA
AST-60819,SEC-021,KRNT
AST-6082,SEC-403,JRC
AST-60820,SEC-373,NSD
AST-60821,SEC-439,BTE
AST-60822,SEC-226,NZM
AST-60823,SEC-437,BZA
AST-60824,SEC-079,MTR
AST-60825,SEC-360,KSE
AST-60826,SEC-259,BZR
AST-60827,SEC-162,ADI
AST-60828,SEC-481,JNU
AST-60829,SEC-004,BKSL
AST-6083,SEC-401,CLR
AST-60830,SEC-235,BDVT
AST-60831,SEC-473,YFP
AST-60832,SEC-198,MID
AST-60833,SEC-409,HAR
AST-60834,SEC-021,MPH
AST-60835,SEC-487,KTYM
AST-60836,SEC-463,NVRD
AST-60837,SEC-448,DO
AST-60838,SEC-330,KPQ
AST-60839,SEC-291,KQT
AST-6084,SEC-057,KLNP
AST-60840,SEC-029,JPE
AST-60841,SEC-221,JU
AST-60842,SEC-248,ND
AST-60843,SEC-307,BE
AST-60844,SEC-384,RPZ
AST-60845,SEC-379,MTJ
AST-60846,SEC-455,PDU
AST-60847,SEC-200,BINA
AST-60848,SEC-105,BKN
AST-60849,SEC-499,CHV
AST-6085,SEC-214,SRT
AST-60850,SEC-275,TN
AST-60851,SEC-425,BMKI
AST-60852,SEC-130,JSME
AST-60853,SEC-466,LNN
AST-60854,SEC-213,ADI
AST-60855,SEC-401,GDU
AST-60856,SEC-461,MET
AST-60857,SEC-040,BE
AST-60858,SEC-335,VRI
AST-60859,SEC-329,BARH
AST-6086,SEC-447,NDLS
AST-60860,SEC-495,AKVD
AST-60861,SEC-472,JUD
AST-60862,SEC-376,QLN
AST-60863,SEC-148,VZM
AST-60864,SEC-158,LAR
AST-60865,SEC-366,NFK
AST-60866,SEC-067,CPA
AST-60867,SEC-232,HTZ
AST-60868,SEC-461,TVL
AST-60869,SEC-205,MOT
AST-6087,SEC-404,G
AST-60870,SEC-368,LTHR
AST-60871,SEC-350,VSG
AST-60872,SEC-050,MOG
AST-60873,SEC-014,LBA
AST-60874,SEC-083,MAD
AST-60875,SEC-104,SPN
AST-60876,SEC-276,TDD
AST-60877,SEC-382,KNVT
AST-60878,SEC-160,GAR
AST-60879,SEC-297,BDWD
AST-6088,SEC-156,R
AST-60880,SEC-160,CLKA
AST-60881,SEC-355,CAP
AST-60882,SEC-453,KMME
AST-60883,SEC-249,MLDT
AST-60884,SEC-127,GWL
AST-60885,SEC-453,SJP
AST-60886,SEC-221,CPH
AST-60887,SEC-326,RANI
AST-60888,SEC-265,MRGA
AST-60889,SEC-223,TEL
AST-6089,SEC-427,ANH
AST-60890,SEC-175,HSA
AST-60891,SEC-194,ORR
AST-60892,SEC-259,KRPR
AST-60893,SEC-213,KPD
AST-60894,SEC-172,SMBX
AST-60895,SEC-048,ERS
AST-60896,SEC-043,DBR
AST-60897,SEC-133,VLR
AST-60898,SEC-455,ANVR
AST-60899,SEC-414,RJN
AST-6090,SEC-152,RJY
AST-60900,SEC-269,BGM
AST-60901,SEC-081,RU
AST-60902,SEC-288,CD
AST-60903,SEC-393,BSL
AST-60904,SEC-200,GTS
AST-60905,SEC-118,VSG
AST-60906,SEC-002,PRLI
AST-60907,SEC-299,NGP
AST-60908,SEC-472,MAKR
AST-60909,SEC-145,SBC
AST-6091,SEC-069,PPH
AST-60910,SEC-301,SFY
AST-60911,SEC-052,GDG
AST-60912,SEC-017,RJY
AST-60913,SEC-210,BHP
AST-60914,SEC-006,SA
AST-60915,SEC-441,DMO
AST-60916,SEC-392,WHM
AST-60917,SEC-182,BHC
AST-60918,SEC-049,KMT
AST-60919,SEC-439,MMR
AST-6092,SEC-270,BPA
AST-60920,SEC-036,PNU
AST-60921,SEC-462,TRVL
AST-60922,SEC-366,CRJ
AST-60923,SEC-011,LTV
AST-60924,SEC-083,MAO
AST-60925,SEC-013,KIUL
AST-60926,SEC-464,PSA
AST-60927,SEC-410,TPT
AST-60928,SEC-380,GHQ
AST-60929,SEC-068,NAD
AST-6093,SEC-415,CPH
AST-60930,SEC-398,GNG
AST-60931,SEC-192,PND
AST-60932,SEC-082,ANVR
AST-60933,SEC-071,KUR
AST-60934,SEC-069,TDU
AST-60935,SEC-272,PEP
AST-60936,SEC-165,BTH
AST-60937,SEC-450,BZA
AST-60938,SEC-199,JRC
AST-60939,SEC-483,BDC
AST-6094,SEC-208,SWR
AST-60940,SEC-328,BZA
AST-60941,SEC-348,BSP
AST-60942,SEC-175,PBN
AST-60943,SEC-279,HSI
AST-60944,SEC-218,BLSN
AST-60945,SEC-243,VRI
AST-60946,SEC-410,TRKR
AST-60947,SEC-160,JL
AST-60948,SEC-076,NZM
AST-60949,SEC-343,UMR
AST-6095,SEC-349,KYN
AST-60950,SEC-479,AGC
AST-60951,SEC-035,KEB
AST-60952,SEC-373,HWH
AST-60953,SEC-445,VSKP
AST-60954,SEC-006,SY
AST-60955,SEC-071,MSB
AST-60956,SEC-073,PRP
AST-60957,SEC-250,MNM
AST-60958,SEC-393,LUNI
AST-60959,SEC-491,ED
AST-6096,SEC-168,MRPR
AST-60960,SEC-147,MAKR
AST-60961,SEC-407,FDB
AST-60962,SEC-167,BWN
AST-60963,SEC-295,DHN
AST-60964,SEC-221,PUNE
AST-60965,SEC-416,BKI
AST-60966,SEC-416,MML
AST-60967,SEC-388,J
AST-60968,SEC-345,ND
AST-60969,SEC-071,TATA
AST-6097,SEC-489,JBP
AST-60970,SEC-062,BAQ
AST-60971,SEC-160,DG
AST-60972,SEC-473,TRO
AST-60973,SEC-199,FUT
AST-60974,SEC-404,KOJ
AST-60975,SEC-339,JP
AST-60976,SEC-033,SLKR
AST-60977,SEC-076,NRKR
AST-60978,SEC-335,KPG
AST-60979,SEC-051,TCR
AST-6098,SEC-452,LHU
AST-60980,SEC-145,ANND
AST-60981,SEC-059,BHC
AST-60982,SEC-360,DBG
AST-60983,SEC-361,DKO
AST-60984,SEC-229,ALJN
AST-60985,SEC-055,HLAR
AST-60986,SEC-491,MKP
AST-60987,SEC-376,RK
AST-60988,SEC-263,MURI
AST-60989,SEC-284,MRA
AST-6099,SEC-251,JAM
AST-60990,SEC-257,ARA
AST-60991,SEC-031,KSJ
AST-60992,SEC-005,NYP
AST-60993,SEC-251,BZA
AST-60994,SEC-241,KTHU
AST-60995,SEC-296,NDLS
AST-60996,SEC-445,BLM
AST-60997,SEC-290,KRH
AST-60998,SEC-475,SPJ
AST-60999,SEC-142,MML
AST-6100,SEC-386,PUNE
AST-61000,SEC-248,PGR
AST-61001,SEC-155,BNZ
AST-61002,SEC-307,TPJ
AST-61003,SEC-108,SDAH
AST-61004,SEC-262,HSI
AST-61005,SEC-258,BLS
AST-61006,SEC-357,KKDE
AST-61007,SEC-086,KPY
AST-61008,SEC-122,RAIR
AST-61009,SEC-200,GLA
AST-6101,SEC-110,SBPY
AST-61010,SEC-056,RNR
AST-61011,SEC-275,MYR
AST-61012,SEC-276,IAA
AST-61013,SEC-179,LHU
AST-61014,SEC-160,PBN
AST-61015,SEC-045,SJP
AST-61016,SEC-033,CNGR
AST-61017,SEC-103,JHS
AST-61018,SEC-328,SRT
AST-61019,SEC-216,RJY
AST-6102,SEC-244,KYN
AST-61020,SEC-332,JUC
AST-61021,SEC-370,RNG
AST-61022,SEC-006,SZM
AST-61023,SEC-087,JIND
AST-61024,SEC-183,KIT
AST-61025,SEC-180,FD
AST-61026,SEC-282,GWL
AST-61027,SEC-126,PKR
AST-61028,SEC-193,GDR
AST-61029,SEC-174,UBL
AST-6103,SEC-422,BWN
AST-61030,SEC-078,UBC
AST-61031,SEC-204,CRJ
AST-61032,SEC-342,SBC
AST-61033,SEC-493,BRC
AST-61034,SEC-192,PNBE
AST-61035,SEC-316,CAN
AST-61036,SEC-116,HAPA
AST-61037,SEC-410,KMT
AST-61038,SEC-438,NCB
AST-61039,SEC-448,SAP
AST-6104,SEC-225,AMG
AST-61040,SEC-270,DDN
AST-61041,SEC-168,LTHR
AST-61042,SEC-388,DAKE
AST-61043,SEC-113,BAR
AST-61044,SEC-165,BCY
AST-61045,SEC-403,ON
AST-61046,SEC-373,ERS
AST-61047,SEC-092,RMPB
AST-61048,SEC-117,WL
AST-61049,SEC-048,NCB
AST-6105,SEC-001,RJN
AST-61050,SEC-031,KUR
AST-61051,SEC-491,CCT
AST-61052,SEC-101,DGA
AST-61053,SEC-425,WR
AST-61054,SEC-389,PTKC
AST-61055,SEC-221,BGKT
AST-61056,SEC-364,BBS
AST-61057,SEC-417,BLTR
AST-61058,SEC-482,TLH
AST-61059,SEC-243,FUT
AST-6106,SEC-349,MOF
AST-61060,SEC-200,CIT
AST-61061,SEC-334,AGN
AST-61062,SEC-424,SGRE
AST-61063,SEC-236,AAG
AST-61064,SEC-059,MURI
AST-61065,SEC-350,KIUL
AST-61066,SEC-288,KCG
AST-61067,SEC-252,GWL
AST-61068,SEC-314,RK
AST-61069,SEC-058,JSM
AST-6107,SEC-076,BTJL
AST-61070,SEC-030,KSN
AST-61071,SEC-225,MB
AST-61072,SEC-064,LRD
AST-61073,SEC-163,MRTL
AST-61074,SEC-358,ERS
AST-61075,SEC-463,SRC
AST-61076,SEC-380,GDR
AST-61077,SEC-071,MML
AST-61078,SEC-384,GZB
AST-61079,SEC-436,NU
AST-6108,SEC-042,DURE
AST-61080,SEC-098,KUR
AST-61081,SEC-358,CNB
AST-61082,SEC-327,VRI
AST-61083,SEC-215,SA
AST-61084,SEC-352,GATD
AST-61085,SEC-176,NBQ
AST-61086,SEC-265,AII
AST-61087,SEC-390,JHD
AST-61088,SEC-148,BBS
AST-61089,SEC-253,BBS
AST-6109,SEC-045,NBQ
AST-61090,SEC-291,MLMR
AST-61091,SEC-359,PTJ
AST-61092,SEC-367,RU
AST-61093,SEC-173,GOA
AST-61094,SEC-407,ALU
AST-61095,SEC-080,BZA
AST-61096,SEC-165,DGA
AST-61097,SEC-327,TLY
AST-61098,SEC-217,ASK
AST-61099,SEC-127,MEX
AST-6110,SEC-101,OGL
AST-61100,SEC-097,CGN
AST-61101,SEC-346,PUNE
AST-61102,SEC-148,TNA
AST-61103,SEC-160,FTP
AST-61104,SEC-264,WR
AST-61105,SEC-308,BMT
AST-61106,SEC-215,GHY
AST-61107,SEC-451,NHT
AST-61108,SEC-259,KGP
AST-61109,SEC-454,PND
AST-6111,SEC-362,MOTC
AST-61110,SEC-265,SHDR
AST-61111,SEC-422,UMR
AST-61112,SEC-482,ED
AST-61113,SEC-148,JTJ
AST-61114,SEC-352,SVJR
AST-61115,SEC-172,KCG
AST-61116,SEC-312,ANKX
AST-61117,SEC-075,CRJ
AST-61118,SEC-252,MEJ
AST-61119,SEC-037,ARW
AST-6112,SEC-072,JP
AST-61120,SEC-492,PRR
AST-61121,SEC-449,RQJ
AST-61122,SEC-316,BGS
AST-61123,SEC-158,MKH
AST-61124,SEC-304,KZJ
AST-61125,SEC-321,HYB
AST-61126,SEC-187,BGS
AST-61127,SEC-190,MJF
AST-61128,SEC-295,BGM
AST-61129,SEC-277,DUA
AST-6113,SEC-058,JAM
AST-61130,SEC-210,TLD
AST-61131,SEC-194,VM
AST-61132,SEC-396,MAQ
AST-61133,SEC-312,CSB
AST-61134,SEC-422,KIUL
AST-61135,SEC-452,PNDM
AST-61136,SEC-127,MOO
AST-61137,SEC-436,NPI
AST-61138,SEC-417,LRJ
AST-61139,SEC-233,TKD
AST-6114,SEC-200,GAYA
AST-61140,SEC-038,MKU
AST-61141,SEC-353,BAM
AST-61142,SEC-217,LNL
AST-61143,SEC-107,RN
AST-61144,SEC-390,KAPG
AST-61145,SEC-093,FA
AST-61146,SEC-498,PUNE
AST-61147,SEC-332,KYN
AST-61148,SEC-394,TPJ
AST-61149,SEC-360,TDU
AST-6115,SEC-010,VG
AST-61150,SEC-255,TDL
AST-61151,SEC-110,BDWS
AST-61152,SEC-349,DUB
AST-61153,SEC-074,PAR
AST-61154,SEC-423,BPP
AST-61155,SEC-386,CRJ
AST-61156,SEC-461,KOAA
AST-61157,SEC-242,MKC
AST-61158,SEC-414,ANG
AST-61159,SEC-396,BLTR
AST-6116,SEC-213,BMT
AST-61160,SEC-440,PIP
AST-61161,SEC-140,GZB
AST-61162,SEC-227,PMKT
AST-61163,SEC-466,TNA
AST-61164,SEC-163,SPN
AST-61165,SEC-479,JAJ
AST-61166,SEC-444,RK
AST-61167,SEC-263,MAS
AST-61168,SEC-176,AMPA
AST-61169,SEC-192,NBQ
AST-6117,SEC-330,SNDD
AST-61170,SEC-472,KTHU
AST-61171,SEC-364,LDH
AST-61172,SEC-423,PTH
AST-61173,SEC-106,CBF
AST-61174,SEC-208,NDLS
AST-61175,SEC-092,NGP
AST-61176,SEC-133,CTYL
AST-61177,SEC-076,ST
AST-61178,SEC-432,PHR
AST-61179,SEC-056,DQG
AST-6118,SEC-142,MRPR
AST-61180,SEC-236,LAR
AST-61181,SEC-198,GDR
AST-61182,SEC-138,GATD
AST-61183,SEC-238,NDB
AST-61184,SEC-063,VM
AST-61185,SEC-244,KVR
AST-61186,SEC-343,DWG
AST-61187,SEC-066,ADI
AST-61188,SEC-053,LKN
AST-61189,SEC-217,AK
AST-6119,SEC-344,PAA
AST-61190,SEC-386,HSR
AST-61191,SEC-240,HJP
AST-61192,SEC-214,CND
AST-61193,SEC-073,HBD
AST-61194,SEC-474,NSD
AST-61195,SEC-384,CHI
AST-61196,SEC-425,UGWE
AST-61197,SEC-429,DHO
AST-61198,SEC-365,PUT
AST-61199,SEC-122,NGP
AST-6120,SEC-334,JSG
AST-61200,SEC-269,BWN
AST-61201,SEC-277,BALU
AST-61202,SEC-070,RAIR
AST-61203,SEC-283,MLDT
AST-61204,SEC-325,OKHA
AST-61205,SEC-311,JL
AST-61206,SEC-495,TDO
AST-61207,SEC-089,NJP
AST-61208,SEC-100,RMGM
AST-61209,SEC-287,BGS
AST-6121,SEC-438,MKU
AST-61210,SEC-222,KGG
AST-61211,SEC-461,RPH
AST-61212,SEC-056,PNME
AST-61213,SEC-359,BJD
AST-61214,SEC-145,KMT
AST-61215,SEC-279,SSPD
AST-61216,SEC-259,GDYA
AST-61217,SEC-162,KGN
AST-61218,SEC-444,TIR
AST-61219,SEC-391,PHR
AST-6122,SEC-311,CNB
AST-61220,SEC-145,BUI
AST-61221,SEC-039,RMU
AST-61222,SEC-487,RPH
AST-61223,SEC-344,GTS
AST-61224,SEC-293,NRL
AST-61225,SEC-049,JGM
AST-61226,SEC-080,JBP
AST-61227,SEC-162,HGT
AST-61228,SEC-092,KVK
AST-61229,SEC-377,TNA
AST-6123,SEC-280,BRR
AST-61230,SEC-217,SRE
AST-61231,SEC-490,RTM
AST-61232,SEC-098,BNC
AST-61233,SEC-377,IPM
AST-61234,SEC-118,BSL
AST-61235,SEC-493,MULK
AST-61236,SEC-436,MRJ
AST-61237,SEC-200,SCI
AST-61238,SEC-325,G
AST-61239,SEC-033,NPD
AST-6124,SEC-175,CLT
AST-61240,SEC-212,BJE
AST-61241,SEC-203,SKY
AST-61242,SEC-370,SPT
AST-61243,SEC-409,YA
AST-61244,SEC-392,ABR
AST-61245,SEC-080,BRC
AST-61246,SEC-380,CBE
AST-61247,SEC-440,SEG
AST-61248,SEC-180,MGS
AST-61249,SEC-362,DNR
AST-6125,SEC-212,UBC
AST-61250,SEC-445,R
AST-61251,SEC-231,KQU
AST-61252,SEC-351,GAR
AST-61253,SEC-375,BBMN
AST-61254,SEC-294,DVD
AST-61255,SEC-409,LBA
AST-61256,SEC-210,PND
AST-61257,SEC-012,AO
AST-61258,SEC-125,PLG
AST-61259,SEC-483,RJN
AST-6126,SEC-266,WL
AST-61260,SEC-313,RJPB
AST-61261,SEC-284,GAJ
AST-61262,SEC-425,RA
AST-61263,SEC-132,BJU
AST-61264,SEC-386,SRR
AST-61265,SEC-376,PQN
AST-61266,SEC-448,SWM
AST-61267,SEC-271,GADJ
AST-61268,SEC-261,JHW
AST-61269,SEC-002,EE
AST-6127,SEC-232,NUQ
AST-61270,SEC-348,TPJ
AST-61271,SEC-172,KGP
AST-61272,SEC-062,COR
AST-61273,SEC-384,NED
AST-61274,SEC-467,JJG
AST-61275,SEC-311,NMH
AST-61276,SEC-103,LNL
AST-61277,SEC-277,NK
AST-61278,SEC-257,SBP
AST-61279,SEC-043,DGG
AST-6128,SEC-049,HYT
AST-61280,SEC-410,DWV
AST-61281,SEC-435,BRND
AST-61282,SEC-349,ABP
AST-61283,SEC-472,SVDK
AST-61284,SEC-039,KLK
AST-61285,SEC-308,GKP
AST-61286,SEC-005,ALLP
AST-61287,SEC-195,DWX
AST-61288,SEC-182,BHTK
AST-61289,SEC-195,BAND
AST-6129,SEC-164,BKG
AST-61290,SEC-050,HBJ
AST-61291,SEC-147,GWL
AST-61292,SEC-464,VSU
AST-61293,SEC-398,JBP
AST-61294,SEC-148,ST
AST-61295,SEC-230,VAPI
AST-61296,SEC-137,BRD
AST-61297,SEC-081,AFR
AST-61298,SEC-153,NJP
AST-61299,SEC-303,TDL
AST-6130,SEC-232,BPL
AST-61300,SEC-446,CTC
AST-61301,SEC-343,SHR
AST-61302,SEC-353,DPA
AST-61303,SEC-494,NN
AST-61304,SEC-295,SUR
AST-61305,SEC-212,TVP
AST-61306,SEC-010,RAIR
AST-61307,SEC-120,ST
AST-61308,SEC-350,MKU
AST-61309,SEC-170,CHE
AST-6131,SEC-393,GTLM
AST-61310,SEC-488,WENA
AST-61311,SEC-492,ALJN
AST-61312,SEC-079,MED
AST-61313,SEC-210,MSH
AST-61314,SEC-182,SWPR
AST-61315,SEC-393,KTH
AST-61316,SEC-384,KNE
AST-61317,SEC-417,MTJ
AST-61318,SEC-407,PMY
AST-61319,SEC-287,ROU
AST-6132,SEC-318,UJN
AST-61320,SEC-382,BPL
AST-61321,SEC-096,SJP
AST-61322,SEC-484,BLGR
AST-61323,SEC-336,DRH
AST-61324,SEC-019,BAP
AST-61325,SEC-433,KNT
AST-61326,SEC-373,NGP
AST-61327,SEC-053,RU
AST-61328,SEC-391,MFP
AST-61329,SEC-445,SEH
AST-6133,SEC-103,FL
AST-61330,SEC-024,ETW
AST-61331,SEC-002,GWL
AST-61332,SEC-192,NAC
AST-61333,SEC-475,KSG
AST-61334,SEC-029,SRL
AST-61335,SEC-325,URI
AST-61336,SEC-496,RPH
AST-61337,SEC-153,MDNR
AST-61338,SEC-469,TK
AST-61339,SEC-484,LKO
AST-6134,SEC-419,NAD
AST-61340,SEC-063,RGDA
AST-61341,SEC-497,KJM
AST-61342,SEC-339,PSDA
AST-61343,SEC-442,CRY
AST-61344,SEC-108,NGP
AST-61345,SEC-443,NLR
AST-61346,SEC-239,LKO
AST-61347,SEC-280,AF
AST-61348,SEC-263,BHC
AST-61349,SEC-475,BUG
AST-6135,SEC-297,CSTM
AST-61350,SEC-066,MB
AST-61351,SEC-061,SALE
AST-61352,SEC-089,ERS
AST-61353,SEC-449,AGC
AST-61354,SEC-016,GDR
AST-61355,SEC-288,SA
AST-61356,SEC-133,MBI
AST-61357,SEC-343,RJP
AST-61358,SEC-060,DVG
AST-61359,SEC-363,HUP
AST-6136,SEC-154,BAP
AST-61360,SEC-068,MKP
AST-61361,SEC-045,SAN
AST-61362,SEC-126,BRGA
AST-61363,SEC-172,BIA
AST-61364,SEC-173,CNB
AST-61365,SEC-297,NDLS
AST-61366,SEC-046,UJN
AST-61367,SEC-302,HBJ
AST-61368,SEC-131,BXR
AST-61369,SEC-194,GUV
AST-6137,SEC-336,AJJ
AST-61370,SEC-367,DDA
AST-61371,SEC-258,BVP
AST-61372,SEC-247,TDU
AST-61373,SEC-374,GCT
AST-61374,SEC-059,NCB
AST-61375,SEC-117,LDH
AST-61376,SEC-496,NDB
AST-61377,SEC-061,BZU
AST-61378,SEC-398,BQA
AST-61379,SEC-335,MZH
AST-6138,SEC-305,NFK
AST-61380,SEC-061,JNL
AST-61381,SEC-012,RC
AST-61382,SEC-433,MTC
AST-61383,SEC-484,BLT
AST-61384,SEC-019,KPG
AST-61385,SEC-238,NRT
AST-61386,SEC-060,BPL
AST-61387,SEC-381,TDL
AST-61388,SEC-461,KMNC
AST-61389,SEC-482,CRP
AST-6139,SEC-384,RAIR
AST-61390,SEC-482,DVL
AST-61391,SEC-094,JBP
AST-61392,SEC-278,BSL
AST-61393,SEC-362,ATP
AST-61394,SEC-370,PC
AST-61395,SEC-463,DG
AST-61396,SEC-141,KSJ
AST-61397,SEC-144,PDKN
AST-61398,SEC-172,MMR
AST-61399,SEC-222,UMB
AST-6140,SEC-444,AGI
AST-61400,SEC-061,KMC
AST-61401,SEC-166,LKR
AST-61402,SEC-096,VKB
AST-61403,SEC-491,BCA
AST-61404,SEC-398,R
AST-61405,SEC-169,TCR
AST-61406,SEC-102,BRD
AST-61407,SEC-001,DNR
AST-61408,SEC-236,YG
AST-61409,SEC-418,HN
AST-6141,SEC-297,SFY
AST-61410,SEC-482,BD
AST-61411,SEC-363,PLJ
AST-61412,SEC-311,GAYA
AST-61413,SEC-089,PGI
AST-61414,SEC-215,MFP
AST-61415,SEC-133,AFK
AST-61416,SEC-492,BBPM
AST-61417,SEC-446,HM
AST-61418,SEC-374,BXR
AST-61419,SEC-088,GDV
AST-6142,SEC-222,BMT
AST-61420,SEC-236,NRGR
AST-61421,SEC-182,DDA
AST-61422,SEC-008,SKM
AST-61423,SEC-068,BYHA
AST-61424,SEC-131,NLPD
AST-61425,SEC-133,NJP
AST-61426,SEC-246,KWV
AST-61427,SEC-088,DSO
AST-61428,SEC-427,NGP
AST-61429,SEC-406,BPL
AST-6143,SEC-304,MZP
AST-61430,SEC-333,KNE
AST-61431,SEC-087,INDB
AST-61432,SEC-298,BSS
AST-61433,SEC-432,PVR
AST-61434,SEC-201,PTJ
AST-61435,SEC-386,SMET
AST-61436,SEC-439,KOAA
AST-61437,SEC-014,PNW
AST-61438,SEC-288,RHMA
AST-61439,SEC-329,AJJ
AST-6144,SEC-012,SHE
AST-61440,SEC-407,PND
AST-61441,SEC-377,KPRR
AST-61442,SEC-420,BSX
AST-61443,SEC-028,VL
AST-61444,SEC-020,ANG
AST-61445,SEC-200,GKP
AST-61446,SEC-376,BHC
AST-61447,SEC-365,SNDD
AST-61448,SEC-057,JMKT
AST-61449,SEC-225,RJPB
AST-6145,SEC-089,LKO
AST-61450,SEC-243,GWL
AST-61451,SEC-495,MQU
AST-61452,SEC-329,G
AST-61453,SEC-158,FAN
AST-61454,SEC-321,NIIJ
AST-61455,SEC-495,AII
AST-61456,SEC-057,GDR
AST-61457,SEC-144,ROU
AST-61458,SEC-349,KSV
AST-61459,SEC-427,ASK
AST-6146,SEC-002,VG
AST-61460,SEC-227,BKI
AST-61461,SEC-444,ST
AST-61462,SEC-143,VKI
AST-61463,SEC-124,KAMG
AST-61464,SEC-265,KNW
AST-61465,SEC-192,MCI
AST-61466,SEC-099,KPG
AST-61467,SEC-071,HAN
AST-61468,SEC-200,KGG
AST-61469,SEC-390,DVD
AST-6147,SEC-093,BBS
AST-61470,SEC-316,HNM
AST-61471,SEC-478,VDA
AST-61472,SEC-489,VAK
AST-61473,SEC-276,AKP
AST-61474,SEC-351,BDHY
AST-61475,SEC-092,NIR
AST-61476,SEC-041,GMO
AST-61477,SEC-169,SPN
AST-61478,SEC-307,SPJ
AST-61479,SEC-463,JUC
AST-6148,SEC-104,KUDA
AST-61480,SEC-118,PLO
AST-61481,SEC-388,PURI
AST-61482,SEC-024,SUR
AST-61483,SEC-470,BTA
AST-61484,SEC-083,MXL
AST-61485,SEC-217,MRJ
AST-61486,SEC-279,MGS
AST-61487,SEC-214,DGR
AST-61488,SEC-356,PURI
AST-61489,SEC-151,PTA
AST-6149,SEC-093,PPI
AST-61490,SEC-439,NNGL
AST-61491,SEC-080,SBP
AST-61492,SEC-022,KO
AST-61493,SEC-220,NRT
AST-61494,SEC-379,JMKT
AST-61495,SEC-234,WZJ
AST-61496,SEC-355,ERS
AST-61497,SEC-424,CNPR
AST-61498,SEC-018,DOTL
AST-61499,SEC-333,DURG
AST-6150,SEC-107,KCVL
AST-61500,SEC-027,MYS
AST-61501,SEC-380,MKA
AST-61502,SEC-409,KHDB
AST-61503,SEC-294,DBA
AST-61504,SEC-178,MPY
AST-61505,SEC-223,TIG
AST-61506,SEC-221,MYS
AST-61507,SEC-420,NBI
AST-61508,SEC-403,VAPI
AST-61509,SEC-338,MW
AST-6151,SEC-214,RJT
AST-61510,SEC-135,GATD
AST-61511,SEC-174,KSJ
AST-61512,SEC-188,KGA
AST-61513,SEC-050,RXL
AST-61514,SEC-108,KOTA
AST-61515,SEC-221,JMKT
AST-61516,SEC-259,FBD
AST-61517,SEC-296,CTC
AST-61518,SEC-396,BH
AST-61519,SEC-145,BIG
AST-6152,SEC-275,VPT
AST-61520,SEC-338,BGKT
AST-61521,SEC-126,EKC
AST-61522,SEC-028,GWL
AST-61523,SEC-402,KRH
AST-61524,SEC-239,DLI
AST-61525,SEC-079,RNC
AST-61526,SEC-419,BPL
AST-61527,SEC-223,GDR
AST-61528,SEC-237,MZH
AST-61529,SEC-199,MHD
AST-6153,SEC-172,BUI
AST-61530,SEC-374,HRR
AST-61531,SEC-442,PTKC
AST-61532,SEC-269,HJI
AST-61533,SEC-325,ON
AST-61534,SEC-102,KCG
AST-61535,SEC-187,CHTI
AST-61536,SEC-264,VG
AST-61537,SEC-221,UMB
AST-61538,SEC-112,STA
AST-61539,SEC-463,DHG
AST-6154,SEC-275,BPL
AST-61540,SEC-055,MLV
AST-61541,SEC-459,GAD
AST-61542,SEC-051,RV
AST-61543,SEC-152,AO
AST-61544,SEC-090,CSA
AST-61545,SEC-237,KYI
AST-61546,SEC-112,RHMA
AST-61547,SEC-255,PKK
AST-61548,SEC-322,NU
AST-61549,SEC-478,KPD
AST-6155,SEC-452,RNC
AST-61550,SEC-377,DURG
AST-61551,SEC-383,KMC
AST-61552,SEC-364,BBS
AST-61553,SEC-041,SPT
AST-61554,SEC-500,DMV
AST-61555,SEC-288,DWP
AST-61556,SEC-061,KVDU
AST-61557,SEC-277,DSA
AST-61558,SEC-356,FZD
AST-61559,SEC-174,RTGH
